Location,Time,Sex,Per_Hour_Coded,Per_Month_Coded,Mean Speed (m/min),Pedestrian Density (Peds/m2),Pedestrian Flow (peds/m/min)
Entebbe,AM,M,Hour 1,Month 2,82.65784084,2.833816669,33.41719078
Entebbe,AM,M,Hour 1,Month 2,62.98880857,3.981678393,32.76542899
Entebbe,AM,M,Hour 2,Month 3,77.81041902,2.692940313,38.03688251
Entebbe,AM,M,Hour 1,Month 3,92.93545528,1.379507089,38.839337
Entebbe,AM,M,Hour 1,Month 3,95.2471394,0.74078548,69.61956699
Entebbe,AM,M,Hour 2,Month 2,80.05832027,3.374571411,17.03028677
Entebbe,AM,M,Hour 2,Month 1,87.49856734,1.610800253,34.95477582
Entebbe,AM,M,Hour 1,Month 3,97.70089896,1.070946897,49.41144131
Entebbe,AM,M,Hour 1,Month 1,89.80937613,2.198455754,29.21382253
Entebbe,AM,M,Hour 1,Month 2,61.26180369,3.962199681,13.72924547
Entebbe,AM,M,Hour 1,Month 3,102.7767559,1.138110818,2.556228518
Entebbe,AM,M,Hour 1,Month 1,80.88220291,4.382915138,45.70091991
Entebbe,AM,M,Hour 2,Month 2,83.70203464,2.946867622,41.87604465
Entebbe,AM,M,Hour 2,Month 3,68.0265684,4.479605675,4.263350199
Entebbe,AM,M,Hour 1,Month 1,93.74542874,2.262876159,1.691634545
Entebbe,AM,M,Hour 1,Month 3,79.37016804,2.712615894,8.402962776
Entebbe,AM,M,Hour 2,Month 1,75.084827,4.297445701,71.96912239
Entebbe,AM,M,Hour 1,Month 2,76.67734172,3.994642545,9.323983255
Entebbe,AM,M,Hour 1,Month 3,88.76571696,2.190607431,28.81973824
Entebbe,AM,M,Hour 2,Month 3,78.9711753,2.998290316,5.861772667
Entebbe,AM,M,Hour 1,Month 1,93.21575582,2.963273442,5.035702171
Entebbe,AM,M,Hour 1,Month 2,82.49774722,1.620707117,20.875907
Entebbe,AM,M,Hour 2,Month 1,96.27372621,2.873223465,33.18153763
Entebbe,AM,M,Hour 1,Month 2,82.2139979,3.338200797,31.52732802
Entebbe,AM,M,Hour 3,Month 2,75.63503724,4.325313371,19.74115194
Entebbe,AM,M,Hour 1,Month 2,87.24963596,2.608124578,75.55412549
Entebbe,AM,M,Hour 2,Month 1,87.91702032,0.757978848,31.39899181
Entebbe,AM,M,Hour 3,Month 2,80.47240066,3.288856416,45.23483721
Entebbe,AM,M,Hour 2,Month 3,75.80881612,4.164741825,15.75455024
Entebbe,AM,M,Hour 1,Month 1,80.32036653,3.945034481,30.77510898
Entebbe,AM,M,Hour 2,Month 3,75.47471268,3.384743565,51.84771769
Entebbe,AM,M,Hour 1,Month 3,70.12072097,4.419119195,31.36962543
Entebbe,AM,M,Hour 1,Month 3,83.06852307,4.407249462,32.38768023
Entebbe,AM,M,Hour 1,Month 3,100.2128746,1.009898148,7.317682331
Entebbe,AM,M,Hour 1,Month 2,73.58121884,2.812185252,21.80574561
Entebbe,AM,M,Hour 1,Month 2,80.65212868,4.933983992,21.87761357
Entebbe,AM,M,Hour 1,Month 2,72.69098574,3.970046334,34.89165857
Entebbe,AM,M,Hour 3,Month 3,67.38370563,5.026117144,37.02615224
Entebbe,AM,M,Hour 1,Month 1,69.78443863,5.245147809,20.49395243
Entebbe,AM,M,Hour 1,Month 2,88.35982971,2.879144986,38.34771906
Entebbe,AM,M,Hour 2,Month 1,80.71057074,4.063466263,31.31847898
Entebbe,AM,M,Hour 2,Month 3,72.25276504,4.391827767,6.561797559
Entebbe,AM,M,Hour 2,Month 3,87.04358991,4.581742094,39.22974428
Entebbe,AM,M,Hour 1,Month 1,102.0410352,1.019688099,36.18284914
Entebbe,AM,M,Hour 1,Month 3,77.87393489,4.180290136,37.57988808
Entebbe,AM,M,Hour 1,Month 2,74.47514345,4.985296888,33.79533606
Entebbe,AM,M,Hour 3,Month 2,83.58327476,3.276413567,50.40147869
Entebbe,AM,M,Hour 1,Month 1,78.29429379,2.02795026,43.49907591
Entebbe,AM,M,Hour 1,Month 1,76.27844152,2.463054538,47.06871252
Entebbe,AM,M,Hour 3,Month 2,90.63434912,1.737872515,71.33801416
Entebbe,AM,M,Hour 1,Month 1,82.10443735,2.850303392,33.82920729
Entebbe,AM,M,Hour 1,Month 1,100.4481163,1.100424534,9.483181416
Entebbe,AM,M,Hour 2,Month 3,88.24072165,1.317866664,23.52559598
Entebbe,AM,M,Hour 1,Month 2,91.25323323,3.146994288,8.516428404
Entebbe,AM,M,Hour 2,Month 2,80.22984234,3.336202274,35.04952994
Entebbe,AM,M,Hour 1,Month 3,92.7392205,1.961512771,71.87558474
Entebbe,AM,M,Hour 2,Month 2,93.33722213,1.564998298,41.56746395
Entebbe,AM,M,Hour 1,Month 1,105.6726503,2.585820231,33.55840682
Entebbe,AM,M,Hour 1,Month 3,92.03980557,3.428116807,15.60785892
Entebbe,AM,M,Hour 1,Month 1,79.51927624,3.013547641,29.74735249
Entebbe,AM,M,Hour 2,Month 1,46.36837601,6.754606073,45.88932363
Entebbe,AM,M,Hour 1,Month 1,75.51290578,3.393698358,54.64778661
Entebbe,AM,M,Hour 3,Month 2,80.16318785,4.178651965,21.36364192
Entebbe,AM,M,Hour 2,Month 1,75.98420406,3.661183177,3.779251927
Entebbe,AM,M,Hour 3,Month 2,97.53249071,0.786578705,43.07977256
Entebbe,AM,M,Hour 1,Month 1,86.39206605,3.48931343,14.99657413
Entebbe,AM,M,Hour 1,Month 3,81.33856827,1.928501157,32.02732627
Entebbe,AM,M,Hour 3,Month 2,99.52227581,1.292686265,32.81370548
Entebbe,AM,M,Hour 1,Month 1,76.7319195,4.166562522,45.77438091
Entebbe,AM,M,Hour 3,Month 2,101.4712861,1.772160234,31.82483435
Entebbe,AM,M,Hour 2,Month 3,92.23879319,2.21077403,28.09473384
Entebbe,AM,M,Hour 3,Month 1,84.5988396,2.08414388,43.43939354
Entebbe,AM,M,Hour 1,Month 3,77.14880536,3.159845585,35.92468936
Entebbe,AM,M,Hour 2,Month 2,80.75280515,2.890078099,56.97634778
Entebbe,AM,M,Hour 1,Month 1,66.68092528,3.174507135,8.294007566
Entebbe,AM,M,Hour 1,Month 3,92.85965752,2.636589423,50.11818764
Entebbe,AM,M,Hour 1,Month 3,88.05441277,3.063884042,45.39526241
Entebbe,AM,M,Hour 2,Month 2,108.5578184,0.828775061,4.767110974
Entebbe,AM,M,Hour 1,Month 3,94.63080989,1.82477737,32.15523873
Entebbe,AM,M,Hour 2,Month 2,94.77236815,2.388473903,36.78551397
Entebbe,AM,M,Hour 1,Month 3,65.72018933,4.174628489,25.94035725
Entebbe,AM,M,Hour 1,Month 2,55.84239825,6.604169211,25.28978422
Entebbe,AM,M,Hour 1,Month 3,65.22707291,3.940870895,42.85958569
Entebbe,AM,M,Hour 1,Month 2,96.16363858,1.242698419,32.88439766
Entebbe,AM,M,Hour 2,Month 2,85.63331829,2.705764817,45.47167965
Entebbe,AM,M,Hour 1,Month 3,69.19910865,4.73248257,28.77582744
Entebbe,AM,M,Hour 1,Month 2,111.2006226,0.657803236,5.433546445
Entebbe,AM,M,Hour 1,Month 1,66.39025236,3.997585628,32.7055602
Entebbe,AM,M,Hour 1,Month 2,83.36618057,1.493077171,35.68347225
Entebbe,AM,M,Hour 1,Month 1,62.32839661,5.891355516,45.2284429
Entebbe,AM,M,Hour 1,Month 1,103.696695,0.835540177,26.44390955
Entebbe,AM,M,Hour 2,Month 3,79.27653786,0.524714854,80.54450446
Entebbe,AM,M,Hour 3,Month 1,90.36815203,1.689735371,75.08003017
Entebbe,AM,M,Hour 2,Month 2,79.0774011,2.944233096,25.84270798
Entebbe,AM,M,Hour 1,Month 2,100.128658,0.491505004,18.76443975
Entebbe,AM,M,Hour 2,Month 3,55.77698101,6.730273211,50.11222884
Entebbe,AM,M,Hour 1,Month 2,85.35392741,2.189791388,36.54645497
Entebbe,AM,M,Hour 3,Month 2,76.45291045,2.88098561,38.99659991
Entebbe,AM,M,Hour 1,Month 3,97.78569829,2.023333649,22.51690176
Entebbe,AM,M,Hour 1,Month 2,77.95625185,5.462692186,36.90847843
Entebbe,AM,M,Hour 2,Month 3,79.03494725,4.264170002,35.02913194
Entebbe,AM,M,Hour 2,Month 1,86.49391753,0.836890328,33.07214588
Entebbe,AM,M,Hour 1,Month 2,88.64452779,4.396051592,25.25064603
Entebbe,AM,M,Hour 1,Month 1,78.69833147,3.053787358,46.32369584
Entebbe,AM,M,Hour 2,Month 1,66.65629311,6.235199249,31.89829001
Entebbe,AM,M,Hour 3,Month 2,97.79013758,1.472760072,22.79337172
Entebbe,AM,M,Hour 1,Month 1,90.26898369,2.84573814,12.41937866
Entebbe,AM,M,Hour 1,Month 2,74.90818527,4.459823076,29.13377826
Entebbe,AM,M,Hour 2,Month 2,90.8424886,2.147053594,39.93062731
Entebbe,AM,M,Hour 3,Month 3,98.14942602,1.847890425,5.028071303
Entebbe,AM,M,Hour 3,Month 2,66.90910568,4.470137687,36.62145646
Entebbe,AM,M,Hour 1,Month 2,88.55830566,2.102083645,38.26710064
Entebbe,AM,M,Hour 1,Month 1,89.27371504,1.898266854,33.53418997
Entebbe,AM,M,Hour 3,Month 2,119.9002963,0.096878999,24.32532791
Entebbe,AM,M,Hour 1,Month 3,71.82641384,4.361069972,33.95543725
Entebbe,AM,M,Hour 1,Month 1,77.68359965,3.586603941,47.09915865
Entebbe,AM,M,Hour 1,Month 2,51.72800042,5.181679878,44.53039348
Entebbe,AM,M,Hour 1,Month 2,87.08583407,1.861472871,45.90959033
Entebbe,AM,M,Hour 2,Month 2,113.4900208,0.270526405,29.50959371
Entebbe,AM,M,Hour 2,Month 1,97.37898008,0.20472568,15.89557735
Entebbe,AM,M,Hour 1,Month 2,86.11361576,4.477171573,30.70342569
Entebbe,AM,M,Hour 3,Month 3,82.4400683,2.265466022,47.01483846
Entebbe,AM,M,Hour 2,Month 2,82.48197029,2.701598262,57.23487458
Entebbe,AM,M,Hour 1,Month 3,71.15314592,3.358308433,1.469262728
Entebbe,AM,M,Hour 2,Month 3,51.49326766,6.524276931,69.20603434
Entebbe,AM,M,Hour 1,Month 3,90.84919874,1.804430083,21.9395195
Entebbe,AM,M,Hour 1,Month 3,64.70822722,5.838025078,38.66552396
Entebbe,AM,M,Hour 2,Month 1,68.52024467,3.559975354,34.32648708
Entebbe,AM,M,Hour 2,Month 1,77.59138706,3.97673087,24.19757432
Entebbe,AM,M,Hour 1,Month 1,77.69263551,2.13393674,56.34926217
Entebbe,AM,M,Hour 1,Month 1,97.75467472,1.381547809,5.100940481
Entebbe,AM,M,Hour 3,Month 1,72.77330824,3.553000032,15.16872745
Entebbe,AM,M,Hour 3,Month 2,116.15431,0.444747841,34.39862947
Entebbe,AM,M,Hour 1,Month 2,80.97511551,3.646023579,23.13615103
Entebbe,AM,M,Hour 2,Month 3,97.58245445,1.609390378,17.85503393
Entebbe,AM,M,Hour 2,Month 3,84.19287097,2.815805128,43.50580188
Entebbe,AM,M,Hour 1,Month 1,96.29516245,0.276284579,14.47033981
Entebbe,AM,M,Hour 3,Month 2,79.15351054,3.100445826,1.916168972
Entebbe,AM,M,Hour 1,Month 2,109.2295089,0.989304418,12.21150006
Entebbe,AM,M,Hour 1,Month 3,84.49835527,3.386747151,42.61335588
Entebbe,AM,M,Hour 1,Month 3,86.84253101,2.973207883,11.13932146
Entebbe,AM,M,Hour 2,Month 2,105.7758843,1.535014241,23.19630991
Entebbe,AM,M,Hour 3,Month 3,75.78214858,3.844702451,3.667705341
Entebbe,AM,M,Hour 2,Month 3,88.10677905,3.155934435,33.82188018
Entebbe,AM,M,Hour 2,Month 1,90.51176909,3.825758949,31.85661196
Entebbe,AM,M,Hour 2,Month 1,74.31361961,4.635124375,9.840104267
Entebbe,AM,M,Hour 3,Month 2,88.76754422,2.336885329,8.402879042
Entebbe,AM,M,Hour 1,Month 2,77.54424945,2.251562785,43.6688995
Entebbe,AM,M,Hour 3,Month 2,88.78450708,3.173721464,75.50346298
Entebbe,AM,M,Hour 2,Month 1,94.77977491,3.084003226,43.81421446
Entebbe,AM,M,Hour 1,Month 3,57.37690522,5.186971109,63.88474138
Entebbe,AM,M,Hour 1,Month 3,79.60931827,3.716786998,13.25501588
Entebbe,AM,M,Hour 2,Month 1,64.2759615,4.471257224,8.074389114
Entebbe,AM,M,Hour 1,Month 1,103.6925099,0.164056704,47.69783107
Entebbe,AM,M,Hour 2,Month 3,100.9210376,0.294962538,27.72678236
Entebbe,AM,M,Hour 1,Month 2,71.88345848,3.881792883,56.91072622
Entebbe,AM,M,Hour 2,Month 2,102.1457866,0.886384929,12.55045308
Entebbe,AM,M,Hour 3,Month 2,94.00552485,3.03444184,34.01074826
Entebbe,AM,M,Hour 2,Month 1,89.4801392,2.148209381,25.41746552
Entebbe,AM,M,Hour 1,Month 1,91.3258505,2.001727214,43.65673171
Entebbe,AM,M,Hour 2,Month 1,93.98347624,1.772857009,35.9766634
Entebbe,AM,M,Hour 1,Month 1,81.31085676,2.289662599,14.51936968
Entebbe,AM,M,Hour 3,Month 1,90.42479087,2.59602628,37.32762578
Entebbe,AM,M,Hour 3,Month 2,65.92647521,5.186931414,36.35115369
Entebbe,AM,M,Hour 1,Month 1,72.02494665,4.138046243,46.31584161
Entebbe,AM,M,Hour 2,Month 2,82.83887687,2.477170665,49.39853941
Entebbe,AM,M,Hour 3,Month 2,80.89350267,1.525429111,45.13247115
Entebbe,AM,M,Hour 1,Month 2,70.85695383,3.381329556,44.30231716
Entebbe,AM,M,Hour 2,Month 2,96.70319151,3.02493966,46.61948383
Entebbe,AM,M,Hour 2,Month 3,75.12110242,3.958425334,45.85430699
Entebbe,AM,M,Hour 3,Month 3,100.3082181,0.152494922,42.02335997
Entebbe,AM,M,Hour 1,Month 3,84.70217145,2.79961059,34.51788911
Entebbe,AM,M,Hour 1,Month 1,68.35286393,3.802846558,25.95584944
Entebbe,AM,M,Hour 2,Month 1,94.13037591,1.375355618,48.14843068
Entebbe,AM,M,Hour 1,Month 3,62.8510031,3.931952798,46.70327789
Entebbe,AM,M,Hour 1,Month 2,79.24794723,3.568339995,32.61895176
Entebbe,AM,M,Hour 1,Month 2,58.42897149,5.684916397,18.12088148
Entebbe,AM,M,Hour 2,Month 3,94.93952904,1.443570467,30.4367167
Entebbe,AM,M,Hour 3,Month 3,92.86600393,2.225452956,16.27498328
Entebbe,AM,M,Hour 1,Month 3,74.37643169,3.521701443,45.90262913
Entebbe,AM,M,Hour 2,Month 1,102.8193712,1.133316871,41.89086626
Entebbe,AM,M,Hour 2,Month 3,76.5574237,2.819806813,70.08462218
Entebbe,AM,M,Hour 1,Month 1,94.38238616,2.118908846,24.39357931
Entebbe,AM,M,Hour 1,Month 3,82.2463259,3.441134297,28.91542083
Entebbe,AM,M,Hour 1,Month 2,80.28161661,3.101411438,24.42973411
Entebbe,AM,M,Hour 2,Month 2,90.54891582,1.522715593,36.07913685
Entebbe,AM,M,Hour 1,Month 3,103.0410903,1.112105382,33.04033585
Entebbe,AM,M,Hour 3,Month 1,97.36284011,1.572947971,58.41885711
Entebbe,AM,M,Hour 1,Month 1,97.25748003,0.036017433,15.03856977
Entebbe,AM,M,Hour 1,Month 3,83.90131814,1.651883476,57.27976447
Entebbe,AM,M,Hour 2,Month 1,93.2817624,1.532425358,14.4068658
Entebbe,AM,M,Hour 1,Month 2,62.11163235,4.143368242,26.55765539
Entebbe,AM,M,Hour 1,Month 3,82.48491217,4.548359096,19.85459214
Entebbe,AM,M,Hour 1,Month 2,65.88368788,4.992572273,71.23646031
Entebbe,AM,M,Hour 1,Month 2,65.50010267,4.494943642,46.94863796
Entebbe,AM,M,Hour 2,Month 1,92.95383605,2.382226401,6.693307977
Entebbe,AM,M,Hour 1,Month 1,90.96466942,2.470393632,35.38632015
Entebbe,AM,M,Hour 2,Month 2,76.39493211,3.551604485,36.01548232
Entebbe,AM,M,Hour 1,Month 1,86.16920168,2.116319798,21.49815436
Entebbe,AM,M,Hour 1,Month 3,100.0112176,2.814781243,36.1963681
Entebbe,AM,M,Hour 1,Month 2,82.87212845,3.548231366,55.97634745
Entebbe,AM,M,Hour 2,Month 1,78.24423542,4.888608849,40.62455337
Entebbe,AM,M,Hour 3,Month 2,69.75735559,3.735179643,28.5430137
Entebbe,AM,M,Hour 3,Month 1,88.42481809,0.364029271,29.1604967
Entebbe,AM,M,Hour 1,Month 1,97.05325865,3.824339564,48.56323153
Entebbe,AM,M,Hour 2,Month 3,88.81864535,1.673458511,28.93535217
Entebbe,AM,M,Hour 2,Month 2,64.31284125,4.83720153,46.43365036
Entebbe,AM,M,Hour 1,Month 1,77.62481107,3.403230079,39.01588813
Entebbe,AM,M,Hour 2,Month 2,59.77563893,5.859492341,46.28511144
Entebbe,AM,M,Hour 1,Month 2,81.34636667,3.35793909,6.758737178
Entebbe,AM,M,Hour 2,Month 3,68.42445849,3.856521179,38.60050018
Entebbe,AM,M,Hour 3,Month 1,96.28212425,2.664068438,36.12532061
Entebbe,AM,M,Hour 2,Month 1,81.99671412,3.456578907,68.24805523
Entebbe,AM,M,Hour 2,Month 2,96.26359055,2.001431095,53.41011538
Entebbe,AM,M,Hour 2,Month 3,87.16357422,4.078948852,56.8599412
Entebbe,AM,M,Hour 2,Month 1,99.73171687,0.940714478,29.83054993
Entebbe,AM,M,Hour 1,Month 2,85.40878424,2.473526251,33.03699222
Entebbe,AM,M,Hour 1,Month 2,59.12194151,5.238709404,67.13095735
Entebbe,AM,M,Hour 1,Month 1,81.740403,5.260166422,59.67813732
Entebbe,AM,M,Hour 2,Month 1,72.13239235,4.383865921,72.20937281
Entebbe,AM,M,Hour 1,Month 3,77.13861702,2.34178615,41.81367474
Entebbe,AM,M,Hour 3,Month 3,77.83419506,4.371816429,39.75048491
Entebbe,AM,M,Hour 3,Month 1,80.09328991,2.606593372,21.86082315
Entebbe,AM,M,Hour 1,Month 2,82.67383711,3.184163234,23.32540431
Entebbe,AM,M,Hour 2,Month 3,75.45370774,3.33798003,31.94936119
Entebbe,AM,M,Hour 1,Month 2,87.72983122,2.499478425,43.44801198
Entebbe,AM,M,Hour 3,Month 3,77.9153009,3.240418411,13.29934559
Entebbe,AM,M,Hour 1,Month 3,63.54720879,5.628818872,41.98468077
Entebbe,AM,M,Hour 1,Month 3,92.06559211,2.919947982,73.89754306
Entebbe,AM,M,Hour 1,Month 2,63.57132357,5.48032849,54.23898797
Entebbe,AM,M,Hour 1,Month 3,60.73770108,5.619387559,20.22856564
Entebbe,AM,M,Hour 1,Month 2,66.46815915,4.658414551,48.74697318
Entebbe,AM,M,Hour 1,Month 2,86.93544581,1.97844372,61.64493791
Entebbe,AM,M,Hour 2,Month 1,71.95750408,3.471355247,36.49525231
Entebbe,AM,M,Hour 3,Month 2,82.61869302,4.181946873,3.259208144
Entebbe,AM,M,Hour 1,Month 2,80.13091704,4.348975675,45.77458465
Entebbe,AM,M,Hour 1,Month 1,84.17896656,3.765354262,44.71759049
Entebbe,AM,M,Hour 2,Month 2,72.70407258,5.436346322,45.08890724
Entebbe,AM,M,Hour 1,Month 1,99.95373643,0.474729225,61.6778593
Entebbe,AM,M,Hour 1,Month 2,100.4292323,1.139902354,78.57381685
Entebbe,AM,M,Hour 2,Month 2,91.97095433,2.826055189,50.83375966
Entebbe,AM,M,Hour 3,Month 2,71.48674979,4.211297082,32.15969177
Entebbe,AM,M,Hour 2,Month 2,90.00983536,2.682326077,15.34667276
Entebbe,AM,M,Hour 1,Month 2,80.80651627,3.169844269,37.5296421
Entebbe,AM,M,Hour 1,Month 2,79.12985402,4.69401851,9.16273545
Entebbe,AM,M,Hour 1,Month 2,98.55391677,1.086541377,5.922097591
Entebbe,AM,M,Hour 1,Month 3,91.71281117,0.118618997,4.56580581
Entebbe,AM,M,Hour 1,Month 2,86.10049015,2.007458667,31.70872378
Entebbe,AM,M,Hour 3,Month 2,98.60794723,1.198253286,31.25000846
Entebbe,AM,M,Hour 2,Month 3,85.29122055,1.766351053,21.24972472
Entebbe,AM,M,Hour 1,Month 2,91.83489775,2.568063008,61.01094707
Entebbe,AM,M,Hour 3,Month 1,70.40246897,2.666158445,5.01619841
Entebbe,AM,M,Hour 1,Month 3,67.35875192,3.915094921,55.81764978
Entebbe,AM,M,Hour 2,Month 3,79.51462694,3.418419726,48.0807196
Entebbe,AM,M,Hour 1,Month 3,80.83871473,4.636086368,75.33763957
Entebbe,AM,M,Hour 1,Month 2,103.6120928,0.144231396,39.13677627
Entebbe,AM,M,Hour 2,Month 1,81.48832966,2.129813106,43.98437021
Entebbe,AM,M,Hour 1,Month 3,101.8245587,1.455554239,21.40972975
Entebbe,AM,M,Hour 3,Month 1,62.48462844,6.109505145,54.18635839
Entebbe,AM,M,Hour 3,Month 2,70.07401706,4.335950011,46.4569873
Entebbe,AM,M,Hour 3,Month 2,103.7213359,0.23288272,40.57164421
Entebbe,AM,M,Hour 1,Month 3,93.32756145,1.661677275,6.236741224
Entebbe,AM,M,Hour 1,Month 1,64.44056251,5.098793608,43.22311775
Entebbe,AM,M,Hour 3,Month 3,66.15019659,5.006682651,59.87570473
Entebbe,AM,M,Hour 1,Month 2,69.93375879,4.340586817,45.34252479
Entebbe,AM,M,Hour 1,Month 1,108.6812393,0.636213805,24.62051394
Entebbe,AM,M,Hour 1,Month 1,69.02036198,3.160565881,52.73006637
Entebbe,AM,M,Hour 1,Month 3,83.26601516,2.999926395,35.96892265
Entebbe,AM,M,Hour 3,Month 3,55.88060873,4.033010082,13.56923267
Entebbe,AM,M,Hour 2,Month 2,99.1515169,1.52400434,43.37150978
Entebbe,AM,M,Hour 1,Month 3,75.20491599,4.043312395,37.09565911
Entebbe,AM,M,Hour 1,Month 2,71.64578505,4.733119808,25.27312352
Entebbe,AM,M,Hour 1,Month 2,69.96601506,5.144301849,53.18534497
Entebbe,AM,M,Hour 3,Month 2,89.46121778,0.775904377,57.81787213
Entebbe,AM,M,Hour 1,Month 3,78.79690719,3.154008152,28.73826248
Entebbe,AM,M,Hour 3,Month 3,65.19841982,5.454058238,63.75108646
Entebbe,AM,M,Hour 1,Month 2,77.39304837,4.708667368,55.42467969
Entebbe,AM,M,Hour 2,Month 3,93.41816669,3.511562456,38.19520624
Entebbe,AM,M,Hour 1,Month 2,102.6982188,1.201585217,47.76957278
Entebbe,AM,M,Hour 1,Month 1,68.93568557,4.408331913,33.7368062
Entebbe,AM,M,Hour 2,Month 2,81.57521951,2.140311945,21.67586502
Entebbe,AM,M,Hour 1,Month 3,92.82545185,1.732024748,35.04462097
Entebbe,AM,M,Hour 2,Month 1,94.19863171,1.873830364,55.35712652
Entebbe,AM,M,Hour 3,Month 3,84.58860828,4.013754092,37.92165297
Entebbe,AM,M,Hour 1,Month 3,88.27814464,2.448381989,33.17198985
Entebbe,AM,M,Hour 2,Month 3,58.71793562,5.85039433,21.41742113
Entebbe,AM,M,Hour 1,Month 1,121.8130293,0.894737325,51.63077417
Entebbe,AM,M,Hour 2,Month 2,64.29065742,4.715270464,41.98946763
Entebbe,AM,M,Hour 1,Month 3,79.94083187,2.035633292,12.24517099
Entebbe,AM,M,Hour 2,Month 1,67.91837913,6.315557855,40.71818462
Entebbe,AM,M,Hour 2,Month 1,101.3185655,1.472802387,18.65830543
Entebbe,AM,M,Hour 1,Month 3,72.18870855,2.79409676,24.48369202
Entebbe,AM,M,Hour 1,Month 2,96.35343992,1.35436065,38.39125295
Entebbe,AM,M,Hour 2,Month 2,76.97030393,4.38263084,45.57948543
Entebbe,AM,M,Hour 2,Month 2,80.20732181,2.648592135,16.38140431
Entebbe,AM,M,Hour 1,Month 2,91.04204381,1.975362022,44.84124079
Entebbe,AM,M,Hour 2,Month 1,87.60893603,1.087395104,1.604479768
Entebbe,AM,M,Hour 1,Month 2,82.66905687,3.673605251,7.712950313
Entebbe,AM,M,Hour 3,Month 1,70.81358804,4.058981961,52.49134017
Entebbe,AM,M,Hour 1,Month 3,78.28282972,2.804461591,0.258485433
Entebbe,AM,M,Hour 2,Month 1,85.12424075,2.082024442,22.81526213
Entebbe,AM,M,Hour 3,Month 2,80.32546685,3.057436665,67.854027
Entebbe,AM,M,Hour 1,Month 2,85.08655654,2.486234352,54.13831926
Entebbe,AM,M,Hour 1,Month 2,95.71529544,1.769721901,26.61525198
Entebbe,AM,M,Hour 1,Month 3,96.22522499,2.330605357,7.650644277
Entebbe,AM,M,Hour 3,Month 1,90.05106321,2.971444036,64.24590339
Entebbe,AM,M,Hour 1,Month 1,84.13028154,2.92208798,21.61024867
Entebbe,AM,M,Hour 1,Month 1,81.51976826,2.937388249,1.099370652
Entebbe,AM,M,Hour 2,Month 3,111.6648873,1.287809134,50.9235371
Entebbe,AM,M,Hour 1,Month 3,63.50731628,6.023296471,29.28240424
Entebbe,AM,M,Hour 2,Month 3,74.25108419,3.561470614,51.76308033
Entebbe,AM,M,Hour 3,Month 3,90.80333108,2.611362544,40.72364883
Entebbe,AM,M,Hour 2,Month 3,91.192554,1.765891235,59.07091785
Entebbe,AM,M,Hour 1,Month 3,77.95984538,3.365331308,55.65174601
Entebbe,AM,M,Hour 3,Month 2,77.92500616,3.583855509,16.95966761
Entebbe,AM,M,Hour 1,Month 2,84.89278566,3.114662401,87.65937045
Entebbe,AM,M,Hour 3,Month 2,83.30656326,2.335079857,55.69973213
Entebbe,AM,M,Hour 3,Month 1,76.51849131,3.346973184,18.96030297
Entebbe,AM,M,Hour 1,Month 1,79.49714322,3.498364102,40.24901993
Entebbe,AM,M,Hour 1,Month 2,85.68812567,2.70694051,49.8638063
Entebbe,AM,M,Hour 1,Month 3,56.8762034,6.047850925,39.29490965
Entebbe,AM,M,Hour 3,Month 1,95.61518984,1.015268343,12.75675084
Entebbe,AM,M,Hour 1,Month 3,93.23159963,2.107475983,37.52333101
Entebbe,AM,M,Hour 1,Month 2,110.8726112,0.875236859,46.34122412
Entebbe,AM,M,Hour 1,Month 1,72.10139508,3.386004851,64.62518462
Entebbe,AM,M,Hour 1,Month 2,81.1286581,2.992314445,35.8319098
Entebbe,AM,M,Hour 3,Month 2,68.26632707,4.095963846,30.01445783
Entebbe,AM,M,Hour 1,Month 2,97.43941607,1.04023894,22.52872978
Entebbe,AM,M,Hour 1,Month 1,66.14906873,3.231347353,23.7907072
Entebbe,AM,M,Hour 1,Month 2,99.10100351,1.180009318,74.65536351
Entebbe,AM,M,Hour 1,Month 1,74.75982498,3.48159583,28.79247496
Entebbe,AM,M,Hour 1,Month 3,58.17013192,4.67335699,46.32587868
Entebbe,AM,M,Hour 2,Month 2,95.50609633,1.348457508,27.43901252
Entebbe,AM,M,Hour 2,Month 1,60.35183778,4.394531644,48.57641667
Entebbe,AM,M,Hour 1,Month 2,87.13573615,2.162548021,28.08606441
Entebbe,AM,M,Hour 1,Month 2,108.6906835,2.523161244,67.36281056
Entebbe,AM,M,Hour 1,Month 1,71.19214675,4.193434538,22.24814411
Entebbe,AM,M,Hour 1,Month 2,83.11460424,1.244965715,43.61667499
Entebbe,AM,M,Hour 2,Month 2,87.54605961,4.02388641,46.82249317
Entebbe,AM,M,Hour 2,Month 3,92.81307175,1.574341152,48.42592831
Entebbe,AM,M,Hour 3,Month 1,83.68585474,3.121080263,49.77933725
Entebbe,AM,M,Hour 2,Month 3,69.74079556,5.545920222,46.06061622
Entebbe,AM,M,Hour 1,Month 1,95.75949367,1.172169659,56.09348628
Entebbe,AM,M,Hour 2,Month 1,93.26325585,1.056624989,18.0069588
Entebbe,AM,M,Hour 1,Month 2,71.70965499,2.988154789,19.38091769
Entebbe,AM,M,Hour 2,Month 3,54.99506279,4.847476091,53.12582488
Entebbe,AM,M,Hour 1,Month 1,75.30559884,3.494807818,30.16352294
Entebbe,AM,M,Hour 3,Month 3,87.48550503,2.263337455,42.48384428
